genres,title,price,id,developer,release_year
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",Robot,14.99,465410,HellconX™ Games,2016
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",ParaKrieger,18.99,465570,HellconX™ Games,2016
"['Indie', 'Simulation', 'Strategy']",Kingdom Wars 2 - Soundtrack,3.99,476470,"Reverie World Studios, INC",2016
"['Casual', 'Indie', 'Strategy']",KNIGHTS,0.99,476240,Arzola's,2016
"['Indie', 'RPG', 'Simulation', 'Strategy']",Planar Conquest,19.99,449300,Wastelands Interactive,2016
"['Casual', 'Indie']","Resette's Prescription ~Book of memory, Swaying scale~",12.99,463460,Liz-Arts,2016
"['Adventure', 'Indie']",Demetrios - Original Soundtrack,1.99,481490,COWCAT,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – Everclear - “Santa Monica”,2.99,436631,Ubisoft - San Francisco,2016
"['Action', 'Racing']",TRON RUN/r Outlands Pack,6.99,429462,Sanzaru Games Inc.,2016
"['Casual', 'Simulation']","Rocksmith® 2014 – Filter - “Hey Man, Nice Shot”",2.99,436632,Ubisoft - San Francisco,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – 90s Mix Song Pack,7.99,436634,Ubisoft - San Francisco,2016
"['Indie', 'RPG', 'Strategy']",Solitairica,9.99,463980,Righteous Hammer Games,2016
"['Free to Play', 'Indie']",The Way of Life Free Edition,0.0,310370,"Fabio Ferrara,Davide Caio,Nicolò Azzolini,Antonio Carcagnì,Luigi Di Guida,Tommaso Vita",2016
"['Adventure', 'Indie', 'RPG', 'Strategy']",Renowned Explorers: More To Explore,7.49,460390,Abbey Games,2016
"['Adventure', 'Indie']",Glitchspace Original Soundtrack,4.99,483300,Space Budgie,2016
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Beyond Flesh and Blood,14.99,391550,Pixelbomb Games,2016
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Spanish Paint Jobs Pack,0.99,461241,SCS Software,2016
"['Adventure', 'Free to Play', 'Indie']",The NADI Project,0.0,474010,Monkeys Tales Studio,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – Reel Big Fish - “Beer”,2.99,436633,Ubisoft - San Francisco,2016
"['Animation &amp; Modeling', 'Video Production']",FaceRig support for Leap Motion™ Controller,0.0,420825,Holotech Studios,2016
"['Animation &amp; Modeling', 'Video Production']",FaceRig support for Intel® RealSense™,0.0,420824,Holotech Studios,2016
['Indie'],Magma Tsunami,0.99,477290,StrangeLight Games,2016
"['Casual', 'Indie', 'Simulation']",Runeous - PDF Artbook,1.99,487050,Novel Tea Games,2016
"['Indie', 'Simulation', 'Strategy']",Music Wars Empire,14.99,479100,Antuan Johnson,2016
['Simulation'],Summer Sale,0.99,485890,Ductape studio,2016
"['Adventure', 'Indie', 'Simulation']",Investigator,1.99,482300,AdroVGames,2016
"['Action', 'Indie']",Timore Inferno,4.99,486360,Vidas Salavejus,2016
"['Adventure', 'Casual', 'Indie']",Projector Face,4.99,431850,Fluik Entertainment Inc,2016
['Simulation'],FSX: Steam Edition - Fairchild PT-26 Cornell Add-On,19.99,457080,FlySimWare,2016
['Action'],Golden Saki Pigtails,0.99,467031,TAMSOFT,2016
"['Indie', 'Simulation', 'Strategy']",Turmoil,9.99,361280,Gamious,2016
"['Action', 'Indie']",Brigador Deluxe DLC Upgrade,9.99,468280,"Stellar Jockeys,Gausswerks",2016
"['Indie', 'Strategy']",Medieval Battlefields - Black Edition,9.99,459040,Cateia,2016
"['Indie', 'Strategy']",Galactic Civilizations III - Builders Kit DLC,0.0,455460,Stardock Entertainment,2016
"['Indie', 'Strategy']",The Battle for Sector 219,6.99,455200,Large Visible Machine,2016
"['Casual', 'Free to Play', 'Indie', 'Strategy']",Legend of Numbers,0.0,485760,YFC games,2016
"['Action', 'Adventure']",Call of Duty®: Black Ops III - The Giant Zombies Map,5.99,366849,Treyarch,2016
['Action'],Japanese Iris,0.99,464511,TAMSOFT,2016
['Action'],Golden Wavy Long 'Do,0.99,467030,TAMSOFT,2016
['Action'],Jet Spanglette (Black) &amp; Jet Spanglette (Red),2.99,464522,TAMSOFT,2016
['Action'],Red Swan,0.99,464513,TAMSOFT,2016
['Action'],Strawberry Banana Surprise (X),1.99,482221,TAMSOFT,2016
['Action'],Strawberry Banana Surprise (Y),1.99,482222,TAMSOFT,2016
"['Action', 'Adventure', 'RPG']",Anima Gate of Memories,19.99,380750,Anima Project,2016
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Home Behind,5.99,467960,TPP Studio,2016
"['Indie', 'RPG', 'Strategy']",A Healer Only Lives Twice,4.99,453300,Pon Pon Games,2016
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Planet Centauri,14.99,385380,Permadeath,2016
"['Adventure', 'Casual', 'Indie']",Rescue Lucy,2.99,476880,Starodymov,2016
"['Adventure', 'Casual', 'Indie']",Impossible Quest,1.99,485860,Axel Sonic,2016
"['Education', 'Software Training']",The Highway Code UK Edition - Driving Test Success,3.99,478300,Focus Multimedia,2016
"['Education', 'Software Training']",Teaching You Road Signs - Driving Test Success,6.99,478301,Focus Multimedia,2016
['Indie'],So Much Blood,2.99,476450,"Zachary Berenger,Eli Aldinger",2016
"['Adventure', 'Casual']",Otherworld: Spring of Shadows Collector's Edition,9.99,466030,Boomzap Entertainment,2016
"['Action', 'Adventure']",Just Cause™ 3 DLC: Kousavá Rifle,2.49,442050,Avalanche Studios,2016
"['Indie', 'Simulation', 'Strategy']",8-Bit Armies - Guardians Campaign,3.99,482420,Petroglyph,2016
"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Tabletop Simulator - Zombicide,9.99,468726,"Berserk Games,Cool Mini or Not",2016
"['Casual', 'Indie']",Sudoku Quest,5.99,436280,Harbinger Beard,2016
"['Adventure', 'Casual', 'Indie', 'Simulation']",Mystic Destinies: Serendipity of Aeons - Tatsuya Epilogue,1.99,483790,Aeon Dream Studios,2016
"['Action', 'Adventure', 'Casual', 'Indie']",POPixel,0.99,485560,CGGAMES,2016
"['Casual', 'Indie']",Fantasy Mosaics 14: Fourth Color,9.99,487020,Andy Jurko (Match Gems),2016
['Indie'],35MM - Soundtracks,0.0,486210,"Носков Сергей,Дмитрий Николаев",2016
"['Casual', 'Indie']",Akin,2.99,487370,ThinkOfGames,2016
"['Action', 'Adventure', 'Indie']",Ghost 1.0 - Soundtrack,3.99,488750,@unepic_fran,2016
"['Action', 'Adventure', 'Indie']",Ghost 1.0,12.99,463270,@unepic_fran,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – Good Charlotte - “The River”,2.99,436637,Ubisoft - San Francisco,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – Good Charlotte - “Girls &amp; Boys”,2.99,436638,Ubisoft - San Francisco,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – Good Charlotte - “I Just Wanna Live”,2.99,436639,Ubisoft - San Francisco,2016
"['Action', 'Casual', 'Indie']",Death Goat,2.99,340770,Terminal Press,2016
"['Action', 'Adventure', 'Casual', 'Indie']",Yellow: The Yellow Artifact,0.99,486820,"7Config,BadDoge",2016
"['Action', 'Indie']",GentleMoon 2,2.99,488890,Vidas Salavejus,2016
['Simulation'],TS Marketplace: Torpedopfannenwagen Pack,4.99,295193,Eisenbahnwerk,2016
['Simulation'],TS Marketplace: BR Blue-Grey Coaches Pack 01,4.99,295197,Matrix Trains,2016
"['Free to Play', 'Massively Multiplayer', 'RPG']",UFO Online: Invasion,0.0,442810,Bad Pixel,2016
"['Free to Play', 'Massively Multiplayer', 'RPG']",UFO Online: Invasion - Adrenaline Kit,1.99,486560,Bad Pixel,2016
"['Free to Play', 'Massively Multiplayer', 'RPG']",UFO Online: Invasion - Mod Kit,9.99,486530,Bad Pixel,2016
"['Action', 'Adventure']",Z.I.O.N. - Soundtracks,1.99,487610,VGstudio,2016
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities', 'Early Access']",Swanky Paint,9.99,432030,Wetgenes,2016
"['Action', 'Indie']",Broken Bots,6.99,366620,Bunnycopter,2016
"['Casual', 'Indie']",Space Radiance,1.99,487420,2DHD,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Deadlands: The Great Northwest Trail Guide,7.99,489010,"SmiteWorks USA, LLC",2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Deadlands Reloaded: Grim Prairie Tales,9.99,488930,"SmiteWorks USA, LLC",2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Deadlands Reloaded: Don't Drink the Water,4.99,489300,"SmiteWorks USA, LLC",2016
"['Indie', 'RPG']",Celestian Tales: Old North - Alternate Costume Pack,1.99,462611,Ekuator Games,2016
"['Free to Play', 'Massively Multiplayer', 'Simulation']",War Thunder - Panzer Pack,9.99,477821,Gaijin Entertainment,2016
"['Simulation', 'Strategy']",Cities: Skylines - Match Day,0.0,456200,Colossal Order Ltd.,2016
['Adventure'],Tick's Tales,7.99,411610,Digital Bounce House,2016
"['Simulation', 'Strategy']",Thirty Years' War,29.99,477750,"Ageod,HQ",2015
"['Action', 'Casual', 'Indie', 'Simulation']",Doodle Kingdom,4.99,431640,JoyBits Ltd.,2016
['Simulation'],I Get This Call Every Day,2.0,291090,David S Gallant,2012
"['Action', 'Indie', 'Early Access']",Deathwave,4.99,463870,Unknown,2016
"['Action', 'Adventure', 'Casual', 'Indie']",Dyna Bomb - Soundtrack OST,1.99,485090,7 Raven Studios,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Deadlands Reloaded: The Flood,14.99,489450,"SmiteWorks USA, LLC",2016
['Action'],Shmups Skill Test シューティング技能検定,4.99,430290,TRIANGLE SERVICE,2016
"['Action', 'Indie']",RefRain - prism memories - Chronicle Visual Book,9.99,485010,RebRank,2016
"['Action', 'Adventure', 'Indie']",EeOneGuy Adventure,0.99,473710,Akakiy Petrushkin,2016
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Warriors' Wrath - Evil Challenge,0.0,488700,Storm Sharks Production,2016
"['Casual', 'Indie', 'Strategy']",Pick a Hero,0.99,485620,vikingfabian.com,2016
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Egyptian Memories,4.99,462213,"KADOKAWA,JStewart Music",2016
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Time Fantasy: Monsters,7.99,462081,"KADOKAWA,Despain",2016
"['Action', 'Adventure']",Just Cause™ 3 DLC: Mech Land Assault,11.99,400490,Avalanche Studios,2016
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Skyforge Battlepack,4.99,462210,"KADOKAWA,Michael Rookard",2016
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Fantasy Historica,4.99,462211,"KADOKAWA,Kairi Sawler",2016
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Futuristic Characters Pack,9.99,462084,KADOKAWA,2016
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - PVG Sci Fi Tiles,9.99,462083,"KADOKAWA,PV Games",2016
"['Action', 'Adventure']",Sherlock Holmes: The Devil's Daughter,49.99,350640,Frogwares,2016
['Racing'],Trials of the Blood Dragon,14.99,435480,"Redlynx,Ubisoft Kiev",2016
"['Adventure', 'Casual']",Shiver: Vanishing Hitchhiker Collector's Edition,9.99,466060,Artogon Corp.,2016
"['Action', 'Indie']",Battle Forever,1.99,489700,Inferno Games,2016
"['Action', 'Casual', 'Indie']",Crazy Otto,3.99,484890,Extend Mode,2016
"['Casual', 'Indie']",Gun Done,0.99,488280,AZAMATIKA,2016
"['Adventure', 'Indie', 'RPG']",DashBored,4.99,490860,Fading Club,2016
"['Action', 'Indie']",Otem's Defiance OST,2.99,488620,HyperBerry Games,2016
"['Audio Production', 'Utilities', 'Video Production']",Zoom Player - Alba 4K skin,4.99,488640,Inmatrix LTD,2016
"['Audio Production', 'Utilities', 'Video Production']",Zoom Player - Onyx 4K skin,4.99,404060,Inmatrix LTD,2016
"['Action', 'Indie']",GAIN,4.99,458450,Worldgame entertainement,2016
"['Action', 'Casual']",GemBreak,4.0,491160,Ballista Studios IVS,2016
"['Indie', 'Strategy']",Forbidden planet OST,0.99,491300,Faton,2016
"['Indie', 'Simulation']",OESE,4.99,485600,"Alec Smith,Dane Winn",2016
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation']",CrazyCars3D,2.99,454180,Anea_Duo_Dev,2016
"['Action', 'Casual', 'Indie']",Hover 2030,1.99,488580,Russpuppy,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – Eagle-Eye Cherry - “Save Tonight”,2.99,436641,Ubisoft - San Francisco,2016
"['Casual', 'Indie', 'Simulation', 'Strategy']",Megapolis,3.99,485080,Lonely Troops,2010
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",Robocraft - High Flyers Bundle,34.99,490330,Freejam,2016
"['Indie', 'Strategy']",Galactic Civilizations III - Rise of the Terrans DLC,3.99,484860,Stardock Entertainment,2016
"['Casual', 'Strategy']",Spa Mania,6.99,466070,Blue Lizard Games Inc.,2016
"['Action', 'Adventure', 'Indie']",BLACKHOLE: Challenge Vault,0.0,487520,FiolaSoft Studio,2016
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",Vilmonic,9.99,458330,Bludgeonsoft,2016
"['Action', 'Free to Play', 'Indie']",SWARMRIDERS,0.99,490230,Walter Machado,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Nemezis (Savage Worlds),19.99,491840,"SmiteWorks USA, LLC",2016
['Simulation'],FSX: Steam Edition - Grumman E-2C Hawkeye Add-On,24.99,457087,Virtavia,2016
['Simulation'],FSX: Steam Edition - Sønderborg Airport Add-On,12.99,457088,Vidan Design,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Blackbelt Table,1.99,478034,Magic Pixel Kft.,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Weird Wars Rome (Savage Worlds),19.99,491680,"SmiteWorks USA, LLC",2016
['Action'],Rider Belt,0.99,467037,TAMSOFT,2016
['Action'],Ponytail Wig &amp; Blonde Ponytail Wig,0.99,467035,TAMSOFT,2016
['Action'],Straight Pigtails &amp; Golden Straight Pigtails,1.99,467039,TAMSOFT,2016
['Action'],Rider Scarf,0.99,467036,TAMSOFT,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Bronze Membership,9.99,486190,Magic Pixel Kft.,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Cine Star Table,1.99,485143,Magic Pixel Kft.,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Devil Riders Table,1.99,478031,Magic Pixel Kft.,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Circus Table,1.99,478056,Magic Pixel Kft.,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Earth Wind Fire Table,1.99,478041,Magic Pixel Kft.,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Combat Table,1.99,478057,Magic Pixel Kft.,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Clown Table,1.99,478042,Magic Pixel Kft.,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Fire Mountain Table,1.99,478045,Magic Pixel Kft.,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Farfalla Table,1.99,478033,Magic Pixel Kft.,2016
"['Casual', 'Simulation', 'Sports']",Zaccaria Pinball - Locomotion Table,1.99,478030,Magic Pixel Kft.,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Hot Wheels Table,1.99,478036,Magic Pixel Kft.,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Star God Table,1.99,478039,Magic Pixel Kft.,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Soccer Kings Table,1.99,478037,Magic Pixel Kft.,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Star's Phoenix Table,1.99,478053,Magic Pixel Kft.,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Supersonic Table,1.99,485142,Magic Pixel Kft.,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Universe Table,1.99,485141,Magic Pixel Kft.,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Strike Table,1.99,478054,Magic Pixel Kft.,2016
"['Action', 'Adventure', 'Indie', 'RPG']",The book of commands : Lost Symbol,9.99,488500,Limpage,2016
"['Action', 'Adventure', 'Indie']",NO THING - Soundtrack,0.99,459490,Evil Indie Games,2016
['Simulation'],Train Simulator: DB BR 440 ‘Coradia Continental’ Loco Add-On,19.99,376956,Dovetail Games,2016
"['Adventure', 'Casual', 'Free to Play']",Twisted Worlds,0.0,464800,Absolutist Ltd.,2016
['Casual'],Mahjong Destiny,2.99,491580,EnsenaSoft,2016
"['Casual', 'Indie', 'Strategy']",12 Labours of Hercules V: Kids of Hellas (Platinum Edition),2.99,491330,"Jetdogs Studios,Zoom Out Games",2016
"['Adventure', 'Indie']",Cursed,4.99,431260,Jetdogs Studios,2016
"['Indie', 'Strategy']",MAZE LORD,4.99,450190,Jetdogs Studios,2016
"['Adventure', 'Casual', 'Indie']",Hide and Secret Treasure of the Ages,2.99,489470,Anarchy Enterprises,2007
"['Adventure', 'Indie', 'RPG']",Affairs of the Court: Choice of Romance - Death to the Princess,0.99,492392,Choice of Games,2013
"['Action', 'Adventure', 'Indie']",Run The Gamut,3.99,489730,Playdev Gaming,2016
"['Adventure', 'Indie']",Hadean Lands,11.99,376240,Zarfhome Software,2014
"['Adventure', 'Indie']",Hadean Lands - Solo Adventurer Pledge Certificate,34.99,477260,Zarfhome Software,2016
"['Adventure', 'Indie', 'RPG']",Affairs of the Court: Choice of Romance - A Life Mage Child,0.99,492391,Choice of Games,2013
"['Indie', 'Simulation', 'Strategy']",Offworld Trading Company - Scenario Toolkit DLC,2.99,487300,Mohawk Games,2016
"['Utilities', 'Video Production']",XSplit,0.0,433800,SplitmediaLabs,2012
"['Action', 'Indie', 'Racing', 'Early Access']",Smash Pixel Racing,2.99,455990,Jollyfish Games,2016
"['Utilities', 'Video Production']",XSplit Premium,9.99,450530,SplitmediaLabs,2016
"['Adventure', 'Casual', 'Indie']",Farnham Fables,0.99,463110,Ethrea Dreams,2016
"['Adventure', 'Casual']",Witches' Legacy: The Ties That Bind Collector's Edition,9.99,466100,EleFun Games,2016
"['Simulation', 'Sports']",Robot Arena III,19.99,363530,Gabriel Interactive,2016
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",Alien Attack: In Space,1.99,391310,"Deadly Silence Games (Alien Jellyfish),Nova Dimension",2016
['Action'],PAC-MAN 256,4.99,455400,"BANDAI NAMCO Studios Vancouver,Hipster Whale,3 Sprockets",2016
['Adventure'],Father´s Island,4.99,460940,Homegrown Games,2016
['Simulation'],Flight 787 - Advanced,7.99,490380,idris Celik,2016
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation']",Time of Dragons - Atlan Dragon Pack,24.99,492260,4 I Lab,2016
"['Casual', 'Indie']",My Little Kitties,9.99,407320,COSEN,2016
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation']",Time of Dragons - Neil Dragon Pack,24.99,492250,4 I Lab,2016
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Umihara Kawase Graphic Set,0.0,476051,"KADOKAWA,Yoji Ojima,Studio Saizensen",2016
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Code of Princess Graphic Set,0.0,476052,"KADOKAWA,Yoji Ojima,Studio Saizensen",2016
['Casual'],Card of spirits-卡灵,1.99,486850,RMking,2016
"['Adventure', 'Indie', 'RPG']",Fairyland: Incursion,2.99,493760,Naarassusi Game,2016
['Casual'],Zombie Pinball,4.99,458510,Shine Research,2016
"['Adventure', 'Free to Play']",ChuSingura46+1 S,0.0,464780,"インレ,Inre",2016
"['Indie', 'RPG', 'Strategy']",Coffee for Coding,6.99,493950,MuHa Games,2016
['Simulation'],X-Plane 10 AddOn - Aerosoft - Airport Frankfurt-Hahn,15.99,325134,Aerosoft GmbH,2016
['Simulation'],X-Plane 10 AddOn - Aerosoft - Airport Weeze,15.99,325133,Aerosoft GmbH,2016
"['Casual', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Captain Content Pack,19.99,492330,"ZiMAD, Inc.",2016
['Indie'],prog.1,4.99,453700,Vector Arcade,2016
"['Indie', 'RPG', 'Strategy']",Thea: The Awakening - MultiPrayer,0.0,488130,MuHa Games,2016
"['Casual', 'Indie', 'Simulation', 'Strategy']",Train Valley - Original Soundtrack,0.99,492480,"Alexander Ahura,Alexey Davydov,Sergey Dvoynikov,Timofey Shargorodskiy",2016
"['Action', 'Adventure', 'Casual', 'Indie']",Ultimate Chicken Horse Soundtrack,9.99,493070,Clever Endeavour Games,2016
"['Indie', 'RPG', 'Strategy']",Story Bundle,0.0,488140,MuHa Games,2016
"['Adventure', 'Indie', 'RPG']",Affairs of the Court: Choice of Romance,5.99,492370,Choice of Games,2013
"['Massively Multiplayer', 'RPG']",WildStar: Captain's Pack,9.99,479060,Carbine Studios,2016
"['Massively Multiplayer', 'RPG']",WildStar: Cute &amp; Cuddly Pack,34.99,479061,Carbine Studios,2016
"['Action', 'Indie', 'RPG']",Guardians of Orion (ELITE EDITION),49.99,493610,"Trek Industries, Inc",2016
"['Indie', 'RPG']",Dungeon of gain,4.99,340030,Defroids team,2016
